hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
MATN2	8	0	1	0	0	6.900040580688477e-06	6.764658900266165e-05
MAVS	20	0	1	0	1	4.088421456849767e-06	7.364403925974636e-10
MBOAT2	2	0	0	0	1	1.0	2.9093275885750864e-05
MCFD2	2	0	1	0	0	1.1023964610195258e-06	8.284618659919057e-06
MCM6	2	0	0	0	1	1.0	5.695230401454231e-05
MDC1	6	0	0	0	1	1.0	0.00012285298869964045
MDN1	6	0	0	0	1	1.0	0.0003580100203993156
MEA1	6	0	1	0	0	1.7178139418208289e-06	1.2325701973375063e-05
MECOM	3	0	0	0	1	1.0	6.369160622790092e-05
MED12	X	0	1	0	0	4.7769399297962765e-06	3.462025783800636e-05
MED12L	3	0	0	0	1	1.0	0.00014487463324809624
MED13	17	0	0	0	1	1.0	0.00012737686422863718
MED13L	12	2	0	0	2	1.809998791929294e-10	1.784236986693144e-17
MED20	6	0	1	0	0	1.6549214835640282e-06	1.5017846556755947e-05
MED24	17	0	0	0	1	1.0	7.445822760391812e-05
MEF2BNB	19	0	0	0	1	1.0	0.0
MEGF6	1	0	0	0	1	1.0	0.00011646884673644486
MEIS2	15	1	1	0	0	8.72592972155915e-12	5.624434485667686e-10
MEP1B	18	0	0	0	1	1.0	4.3349439309113204e-05
METTL25	12	0	0	0	1	1.0	3.737274039458717e-05
MFSD2A	1	0	0	0	1	1.0	3.914336204098478e-05
MFSD8	4	0	0	0	1	1.0	3.215541388629686e-05
MGA	15	0	0	0	1	1.0	0.0001750482987184921
MICALL1	22	0	0	0	1	1.0	5.1901302405821524e-05
MICALL2	7	0	0	0	1	1.0	6.289633790032625e-05
MID1	X	0	1	0	0	1.3244620356651597e-06	1.1629057380999452e-05
MINK1	17	0	0	0	2	1.0	3.6994332923645556e-09
MKI67	10	1	0	0	1	2.4275478463312465e-05	1.9583808245874444e-08
MKRN2	3	0	0	0	2	1.0	4.428588574590679e-10
MKRN3	15	0	0	0	1	1.0	3.686412558655723e-05
MKX	10	0	0	0	1	1.0	3.0165688949371036e-05
MLANA	9	0	0	0	1	1.0	7.774500216265289e-06
MLF1	3	0	0	0	1	1.0	1.7183644695117713e-05
MLH3	14	0	0	0	1	1.0	8.50178579403559e-05
MLK4	1	0	0	0	1	1.0	0.0
MLLT4	6	0	0	0	1	1.0	0.00011969454883332344
MLXIPL	7	0	0	0	1	1.0	6.36231772889553e-05
MMADHC	2	0	0	0	1	1.0	1.725678531966455e-05
MMP25	16	0	0	0	1	1.0	4.502838052424325e-05
MMP9	20	0	0	0	2	1.0	1.577872927820221e-09
MOGAT2	11	1	0	0	0	3.0485278348135075e-06	2.5950192340565716e-05
MON2	12	0	0	0	1	1.0	9.921439451251723e-05
MORC3	21	0	0	0	1	1.0	6.0197435197947286e-05
MORF4L1	15	0	0	0	1	1.0	2.2524710332884167e-05
MORN4	10	0	1	0	0	1.4817007250071931e-06	1.0580996159607658e-05
MORN5	9	0	0	0	1	1.0	1.3015945121449588e-05
MOS	8	0	0	0	1	1.0	3.460675568009953e-05
MOV10	1	0	0	0	1	1.0	7.880622509507533e-05
MPEG1	11	0	0	0	1	1.0	4.5473592582768794e-05
MPI	15	0	0	0	1	1.0	2.8335705259005142e-05
MPP4	2	1	0	0	0	5.106043819780564e-06	3.879694418550474e-05
MPPE1	18	0	0	0	1	1.0	2.931990930873468e-05
MPPED2	11	0	0	0	1	1.0	1.7976792238598382e-05
MPZL3	11	0	0	0	1	1.0	1.6218243034774488e-05
MR1	1	0	0	0	1	1.0	2.2728883654673976e-05
MRAS	3	0	0	0	1	1.0	1.662337526849374e-05
MREG	2	0	0	0	1	1.0	1.1836570435115318e-05
MROH1	8	0	0	0	1	1.0	9.681917783160119e-05
MROH7	1	0	1	0	1	1.1884895146843609e-05	4.2353765086613425e-09
MRPL1	4	0	0	0	1	1.0	2.0825496594953572e-05
MRPS27	5	0	0	0	1	1.0	2.4692213793435185e-05
MRPS31	13	0	0	0	1	1.0	2.5137462982193717e-05
MSC	8	0	0	0	1	1.0	2.210923468212121e-05
MSH5	6	0	1	0	2	9.127272353637604e-06	3.0416438732379596e-14
MSI1	12	0	0	0	1	1.0	2.6829047849307633e-05
MSL2	3	0	0	0	1	1.0	3.713788842352127e-05
MSL3	X	1	0	0	0	7.956215584327706e-07	6.48103752814942e-06
MSLN	16	0	0	0	1	1.0	5.739217527795911e-05
MTERFD2	2	0	0	0	1	1.0	2.3963236984039808e-05
MTHFD1	14	0	0	0	1	1.0	6.453934402283489e-05
MTHFSD	16	0	0	0	1	1.0	2.6802153199539136e-05
MTMR3	22	0	0	0	1	1.0	8.059654881252125e-05
MTOR	1	1	0	0	2	2.7222080880339255e-05	1.1044012170250723e-12
MTPAP	10	0	0	0	1	1.0	3.9507831544784554e-05
MTRR	5	0	0	0	1	1.0	4.460814748234185e-05
MTSS1	8	0	0	0	1	1.0	5.704978232898453e-05
MTUS2	13	0	0	0	1	1.0	8.187935212001599e-05
MUC12	7	0	0	0	1	1.0	0.0
MUC16	19	0	0	0	3	1.0	8.367646304384563e-11
MUC17	7	0	0	0	1	1.0	0.0002621782154047856
MUC2	11	0	0	0	1	1.0	0.00021381683682745144
MUC4	3	0	0	0	1	1.0	0.00016788931888829045
MUM1	19	0	0	0	1	1.0	4.3716163434296905e-05
MVD	16	0	1	0	0	3.4493167448617475e-06	3.451228650346969e-05
MVK	12	1	0	0	0	3.7054322743910485e-06	2.9715540100067568e-05
MX1	21	0	1	0	0	5.846397991023628e-06	4.7890983233180763e-05
MYBPC2	19	0	0	0	1	1.0	9.463175636077643e-05
MYBPH	1	0	0	0	1	1.0	3.630062631799349e-05
MYCL	1	0	0	0	1	1.0	2.684461328959413e-05
MYEF2	15	0	0	0	1	1.0	3.825941170591958e-05
MYH11	16	0	1	0	1	1.9340478748635165e-05	1.220162192803337e-08
MYH6	14	0	1	0	4	1.7402231877500776e-05	8.51659123522058e-22
MYH7B	20	1	0	0	1	1.8557603157835647e-05	1.4183954432036351e-08
MYH8	17	0	0	0	1	1.0	0.0001279097982075587
MYH9	22	0	0	0	1	1.0	0.0001672981477633589
MYL2	12	0	0	0	1	1.0	1.2533350362504984e-05
MYO15A	17	0	0	0	2	1.0	3.86054780664155e-08
MYO16	13	0	0	0	2	1.0	7.636441371648489e-09
MYO18A	17	0	0	1	0	1.0	0.0001609366478497709
MYO1C	17	0	0	0	1	1.0	9.123705804166052e-05
MYO1G	7	0	0	0	3	1.0	8.93159926259452e-14
MYO3B	2	0	0	0	1	1.0	8.814862317853926e-05
MYO5A	15	0	0	0	1	1.0	0.00012785172834671682
MYO7A	11	0	0	0	1	1.0	0.00014586851136836864
MYO7B	2	0	0	0	3	1.0	5.906682718900634e-13
MYO9B	19	0	0	0	1	1.0	0.0001583952542793707
MYOF	10	0	0	0	1	1.0	0.00014457977006106424
MYOG	1	0	0	0	1	1.0	1.8809386251815446e-05
MYOM1	18	0	0	0	2	1.0	7.504997283976028e-09
MYOM2	8	0	0	0	1	1.0	0.00012349803523519813
MYOZ3	5	0	0	0	1	1.0	2.2591354340698043e-05
MYRF	11	0	0	0	4	1.0	1.389810940733804e-18
N4BP1	16	0	0	0	1	1.0	4.5341831455520257e-05
N4BP2	4	0	0	0	1	1.0	9.72111715605873e-05
NAA15	4	1	1	0	0	3.413140587073454e-11	1.2376540804142441e-09
NAA16	13	0	0	0	1	1.0	5.0709428483653295e-05
NAA20	20	0	0	0	1	1.0	1.0800443834204837e-05
NAALADL1	11	0	0	0	1	1.0	5.634678031205803e-05
NAB1	2	0	0	0	1	1.0	2.790519012626714e-05
NADSYN1	11	0	0	0	1	1.0	5.7134994900215576e-05
NAE1	16	0	0	0	1	1.0	3.293173214511183e-05
NAGA	22	0	0	0	1	1.0	3.156263511058363e-05
NAGPA	16	0	0	0	1	1.0	4.337576079755455e-05
NALCN	13	0	1	0	2	1.7956792712020028e-05	3.454990703622216e-13
NARG2	15	0	0	0	1	1.0	5.704895290101872e-05
NARS	18	0	0	0	1	1.0	3.9494336001125243e-05
NAT10	11	0	0	0	1	1.0	7.169996401426003e-05
NAT8L	4	1	0	0	0	1.907835781876277e-06	1.6068963425237936e-05
NAV3	12	0	0	0	1	1.0	0.00014539268399139395
NBAS	2	0	0	0	1	1.0	0.00015225968658256903
NCALD	8	0	0	0	1	1.0	1.3762171125804546e-05
NCAPD3	11	0	0	0	2	1.0	5.081923095913136e-09
NCAPG2	7	0	0	0	1	1.0	7.56387198130188e-05
NCAPH2	22	0	0	0	1	1.0	4.152099855995671e-05
NCCRP1	19	0	0	0	1	1.0	1.6946405122709427e-05
NCKAP5	2	0	0	0	1	1.0	0.00011661282897848166
NCKAP5L	12	0	0	0	1	1.0	9.234030080959993e-05
NCOA1	2	0	0	0	1	1.0	8.650785264603638e-05
NCOA3	20	0	0	0	1	1.0	8.751705159970462e-05
NCOR2	12	0	0	0	1	1.0	0.0002086723398577361
NDC80	18	0	0	0	1	1.0	3.7710626093483397e-05
NDRG2	14	0	0	0	1	1.0	2.7003111476428134e-05
NDST1	5	0	0	0	1	1.0	7.571659725728134e-05
NDST2	10	0	0	0	1	1.0	6.844438914071666e-05
NDUFB4	3	0	0	0	1	1.0	1.007392507583312e-05
NEB	2	0	0	0	2	1.0	9.034153791024043e-08
NEBL	10	0	0	0	1	1.0	6.413148133132923e-05
NEIL2	8	0	0	0	1	1.0	2.1740144720590745e-05
NEK1	4	0	0	0	1	1.0	6.496844100322383e-05
NEK10	3	0	0	0	1	1.0	3.7973886374228955e-05
NEMF	14	0	0	0	1	1.0	6.562434768884429e-05
NEO1	15	0	0	0	2	1.0	4.45458495448153e-09
NEU1	6	0	0	0	1	1.0	3.4813290775012216e-05
NEURL2	20	0	0	0	1	1.0	3.164933222490816e-05
NEURL4	17	0	0	0	1	1.0	0.00013365102391187184
NF1	17	0	0	0	2	1.0	1.5180191126544114e-08
NFAT5	16	0	0	0	1	1.0	8.211280166801427e-05
NFATC2	20	0	0	0	1	1.0	8.131897003429942e-05
NFE2L1	17	0	0	0	1	1.0	5.5668527593542906e-05
NFE2L2	2	0	0	0	2	1.0	5.664030061892607e-10
NFIX	19	1	0	0	0	3.163668656354521e-06	3.7962056387373734e-05
NFKB2	10	0	0	0	1	1.0	5.993451535151127e-05
NFKBIB	19	0	0	0	1	1.0	3.479363635571937e-05
NGFR	17	0	0	0	2	1.0	8.075347363460296e-10
NHLRC3	13	0	0	0	1	1.0	2.0949390627988793e-05
NHSL1	6	0	0	0	1	1.0	0.0
NID2	14	0	0	0	1	1.0	0.00010528711392188025
NIN	14	0	1	0	0	2.0333791110597492e-05	0.0001300951451380398
NISCH	3	0	0	0	1	1.0	0.00012506847756801664
NIT1	1	0	0	0	1	1.0	1.583119256461895e-05
NKD2	5	0	0	0	1	1.0	3.055623924169575e-05
NKTR	3	0	0	0	1	1.0	9.189005714529218e-05
NKX2-2	20	0	0	0	1	1.0	2.909736858673653e-05
NKX6-2	10	0	0	0	1	1.0	2.4969496160704543e-05
NLGN1	3	0	0	0	1	1.0	4.924839059996737e-05
NLN	5	0	0	0	1	1.0	4.5287581699644476e-05
NLRC3	16	0	0	0	1	1.0	7.809259821557255e-05
NLRC5	16	0	0	0	1	1.0	0.0001236332428402204
NLRP7	19	0	0	0	1	1.0	7.58447930907258e-05
NOD1	7	0	1	0	0	7.304987283156063e-06	7.328048939352403e-05
NOD2	16	0	0	0	1	1.0	7.513979382070035e-05
NOL9	1	1	0	0	0	6.075309566260788e-06	4.336827383126998e-05
NOMO1	16	0	0	0	2	1.0	3.848405067864651e-09
NONO	X	0	1	0	0	1.1822037987408854e-06	7.776597920534041e-06
NOP2	12	0	1	0	1	7.105505932786049e-06	1.6027576894202051e-09
NOP58	2	0	0	0	2	1.0	5.212080380130595e-10
NOS1	12	0	0	0	1	1.0	0.00011567199965353006
NOS3	7	0	0	0	1	1.0	0.00010398673191529896
NOTCH1	9	1	2	0	4	1.4090722236133776e-15	5.394779713491976e-30
NOTCH2	1	0	0	0	4	1.0	3.16323514674869e-17
NOVA1	14	1	0	0	0	3.93977399771213e-06	2.8369721785773117e-05
NOX1	X	0	0	0	1	1.0	8.236286939375764e-06
NOX5	15	0	0	0	1	1.0	5.628324012964008e-05
NOXA1	9	0	0	0	1	1.0	2.958018795877765e-05
NPAS1	19	0	1	0	0	4.125837098561197e-06	4.290903193553164e-05
NPC1	18	0	0	0	1	1.0	9.10196898202483e-05
NPHP3	3	0	0	0	1	1.0	8.896153628923453e-05
NPNT	4	0	0	0	1	1.0	3.716761261441404e-05
NPR2	9	0	0	0	1	1.0	8.412254453664163e-05
NQO1	16	0	0	0	1	1.0	1.7284848143377452e-05
NR1D2	3	0	0	0	1	1.0	3.526801748064087e-05
NR2F2	15	0	1	0	1	2.9453220555751083e-06	6.399724061996894e-10
NR6A1	9	0	0	0	2	1.0	5.146855669137325e-10
NRAS	1	0	0	0	1	1.0	1.1787659704986972e-05
NRCAM	7	0	0	0	1	1.0	7.745198967460803e-05
NRF1	7	0	0	0	1	1.0	3.847244629900084e-05
NRG3	10	0	0	0	1	1.0	5.132530135138744e-05
NRROS	3	0	0	0	1	1.0	5.6322963100022775e-05
NRXN2	11	0	0	0	1	1.0	0.0001272706139137067
NSD1	5	4	3	0	5	8.364442908324935e-37	1.160245057117678e-54
NTM	11	1	0	0	0	2.89781680371471e-06	2.6728160536423814e-05
NTN3	16	0	0	0	1	1.0	4.095544291864118e-05
NTRK1	1	0	0	0	1	1.0	5.9402059767608964e-05
NUB1	7	0	0	0	1	1.0	3.8632969772641414e-05
NUCB1	19	0	0	0	1	1.0	3.9779777462964714e-05
NUDCD1	8	0	0	0	1	1.0	3.6389847727659554e-05
NUDT21	16	0	0	0	1	1.0	1.538828692322774e-05
NUDT7	16	0	0	0	1	1.0	1.0121307550163688e-05
NUF2	1	0	0	0	1	1.0	2.800288571366687e-05
NUFIP2	17	0	0	0	1	1.0	3.9302037635151605e-05
NUP133	1	0	0	0	1	1.0	7.40275611454945e-05
NUP210L	1	0	0	0	1	1.0	0.0001162955706180989
NUP62	19	0	0	0	1	1.0	3.9263165911455744e-05
NUP85	17	0	0	0	1	1.0	4.8816500940449374e-05
NWD1	19	0	0	0	1	1.0	0.00010076639149236311
NXF3	X	0	0	0	1	1.0	7.806087232807879e-06
NXPE3	3	1	0	0	0	4.495134309755426e-06	3.6350328624184454e-05
NYNRIN	14	0	0	0	1	1.0	0.00012545013199325456
OASL	12	0	0	0	1	1.0	3.4356272600392035e-05
OBSCN	1	0	0	0	5	1.0	5.245305736555591e-19
OBSL1	2	0	0	0	2	1.0	1.0741753658604936e-08
OCA2	15	0	0	0	1	1.0	6.609046985710808e-05
OFD1	X	0	0	0	1	1.0	1.4311516886942543e-05
OGFRL1	6	0	0	0	1	1.0	2.5806240342266905e-05
OMA1	1	1	0	0	0	5.022053261688829e-06	3.0127290255481567e-05
ONECUT2	18	0	1	0	0	3.465325180999805e-06	4.465585756545999e-05
OPALIN	10	0	0	0	1	1.0	9.64230997201799e-06
OPCML	11	0	0	0	1	1.0	2.5466352106823116e-05
OPRM1	6	0	0	0	1	1.0	1.9897762592554516e-05
OPTN	10	0	0	0	1	1.0	3.466187269420543e-05
OR10H5	19	0	0	0	1	1.0	2.3741281252670864e-05
OR13D1	9	0	0	0	1	1.0	1.8104227829990023e-05
OR14C36	1	0	0	0	1	1.0	1.8881431100039714e-05
OR1L3	9	0	0	0	1	1.0	1.8724755019434633e-05
OR2B2	6	0	0	0	1	1.0	1.9407713423942077e-05
OR2B6	6	0	0	0	1	1.0	1.8011933642539617e-05
OR2D2	11	0	0	0	1	1.0	1.79054121000052e-05
OR2Z1	19	0	0	0	1	1.0	2.231524348475417e-05
OR4B1	11	0	0	0	1	1.0	1.8000282119180726e-05
OR52I2	11	0	0	0	1	1.0	2.0843542191000708e-05
OR52N4	11	0	0	0	1	1.0	1.8349387428431655e-05
OR5M1	11	0	0	0	1	1.0	1.842192084185058e-05
OR5T2	11	0	0	0	1	1.0	1.938789576316145e-05
OR6C65	12	0	0	0	1	1.0	1.605174571457108e-05
OR6C68	12	0	0	0	1	1.0	1.6511515612898486e-05
OR8B4	11	0	0	0	1	1.0	1.6916568898171564e-05
OR9K2	12	0	0	0	1	1.0	1.89259962932758e-05
ORC5	7	0	0	0	1	1.0	2.6076943528608846e-05
OSBP	11	0	0	0	2	1.0	1.2877141474397765e-09
OSBPL10	3	0	0	0	1	1.0	5.1418722252819524e-05
OSBPL9	1	0	0	0	1	1.0	4.54185610095247e-05
OSER1	20	0	0	0	1	1.0	1.9067369170247434e-05
OSGIN1	16	0	0	0	1	1.0	4.069114936292957e-05
OTOA	16	0	0	0	1	1.0	7.682176605338928e-05
OTOF	2	0	0	0	1	1.0	0.00017199296441811366
OTOP2	17	0	1	0	0	5.014875183171606e-06	4.8079612366069885e-05
OTUD7B	1	0	1	0	1	7.612306602473114e-06	1.6113413773691166e-09
OVGP1	1	0	0	0	1	1.0	4.2591985464802866e-05
OVOL1	11	0	0	0	1	1.0	2.4046632399282358e-05
OXR1	8	0	1	0	0	8.302296777424075e-06	4.41523794603043e-05
OXSM	3	0	0	0	1	1.0	2.569428767468557e-05
P2RX1	17	0	0	0	1	1.0	3.245400184392215e-05
PABPC4L	4	0	0	0	1	1.0	0.0
PACS1	11	0	0	0	3	1.0	5.421460304502723e-14
PAF1	19	0	0	0	1	1.0	4.045150646905737e-05
PAFAH1B2	11	0	0	0	1	1.0	1.5039022524109401e-05
PAFAH1B3	19	0	0	0	1	1.0	1.7577747808994396e-05
PAGE1	X	0	0	0	1	1.0	2.1680016272577304e-06
PAK3	X	0	0	0	1	1.0	7.543562313203328e-06
PAK6	15	0	1	0	0	5.919295986462567e-06	5.436682918134122e-05
PAPLN	14	0	0	0	1	1.0	0.0001026860027974278
PAPPA2	1	0	0	0	1	1.0	0.0001220090940624108
PAPSS1	4	0	0	0	1	1.0	4.3454673344407386e-05
PARVB	22	1	0	0	0	3.721965681730705e-06	3.0390010216044335e-05
PAX4	7	0	0	0	1	1.0	2.530034964018444e-05
PBX1	1	0	0	0	1	1.0	2.8664517983384807e-05
PCBP2	12	1	0	0	0	3.611535462218101e-06	2.668295665756829e-05
PCBP3	21	1	0	0	0	3.600445303520793e-06	2.503780071372842e-05
PCDH1	5	0	0	0	1	1.0	9.388313282355563e-05
PCDH15	10	0	0	0	1	1.0	0.00010955864288045262
PCDH7	4	0	0	0	1	1.0	9.826231223175e-05
PCDHA10	5	0	0	0	1	1.0	5.798134185657414e-05
PCDHA12	5	0	1	0	0	6.668765044109706e-06	8.758328652532528e-05
PCDHA3	5	0	0	0	1	1.0	8.696015620550318e-05
PCDHA6	5	0	0	0	1	1.0	8.848546520490406e-05
PCDHB1	5	0	0	0	1	1.0	5.5822619883434075e-05
PCDHGA11	5	0	0	0	1	1.0	7.789580950721788e-05
PCDHGA12	5	0	0	0	1	1.0	8.556534864212913e-05
PCDHGA2	5	0	0	0	1	1.0	7.899557764721272e-05
PCDHGA3	5	0	0	0	1	1.0	7.826699723161487e-05
PCDP1	2	0	0	0	1	1.0	3.709039801012312e-05
PCLO	7	0	0	0	1	1.0	0.0002905818539041406
PCM1	8	0	0	0	1	1.0	0.00010984223935647764
PCNT	21	0	0	0	1	1.0	0.0002595195237186314
PCNXL2	1	0	1	0	1	1.6352427839094785e-05	9.17655865433727e-09
PCOLCE	7	0	0	0	1	1.0	3.345114210065912e-05
PCOLCE2	3	0	0	0	1	1.0	2.9932196336201905e-05
PCSK5	9	0	1	0	1	1.6596891270502363e-05	9.062408189561091e-09
PDCD1LG2	9	0	0	0	1	1.0	1.5836351729821184e-05
PDCL	9	0	0	0	1	1.0	1.9462121257150396e-05
PDE11A	2	0	1	0	1	9.316572970958064e-06	2.0356684318475452e-09
PDE3B	11	0	0	0	2	1.0	2.8679288053147612e-09
PDE6B	4	0	1	0	0	8.357027036187123e-06	7.45235938119e-05
PDGFRB	5	0	0	0	1	1.0	9.240742864298416e-05
PDILT	16	0	1	0	0	5.131556404744434e-06	3.959880385078467e-05
PDLIM4	5	0	0	0	1	1.0	2.7603462235958744e-05
PDS5B	13	0	0	0	1	1.0	8.767109566677055e-05
PDZRN4	12	0	0	0	1	1.0	6.346465133484885e-05
PEG3	19	0	0	0	1	1.0	0.00010538457964998607
PELO	5	0	0	0	1	1.0	2.9869312258727584e-05
PER2	2	0	0	0	1	1.0	9.376201219568415e-05
PER3	1	0	0	0	2	1.0	3.691386588888002e-09
PES1	22	0	0	0	1	1.0	4.867825722431221e-05
PEX1	7	0	0	0	1	1.0	7.48916697665168e-05
PEX2	8	0	0	0	1	1.0	1.7090451973334116e-05
PFAS	17	1	0	0	0	1.2467469659566227e-05	0.00010813932844895331
PFDN2	1	0	0	0	1	1.0	1.2942914586145987e-05
PFKM	12	0	0	0	2	1.0	1.8493506724889173e-09
PFKP	10	0	0	0	2	1.0	2.7514828983164986e-09
PGBD4	15	1	0	0	0	4.605649371300662e-06	4.06663545678008e-05
PGM2	4	0	1	0	0	6.247226203925767e-06	3.648823076066815e-05
PHACTR1	6	0	0	0	2	1.0	8.733467427632976e-10
PHAX	5	0	0	0	1	1.0	2.5332150530682646e-05
PHEX	X	0	1	0	0	1.8632592210616778e-06	1.1455221305953216e-05
PHF10	6	0	1	0	0	5.2160641173474394e-06	2.7381359101983007e-05
PHF11	13	0	0	0	1	1.0	1.697631065554628e-05
PHF2	9	0	0	0	1	1.0	7.540848139987773e-05
PHF20	20	0	0	0	1	1.0	6.45863186762743e-05
PHF20L1	8	0	0	0	1	1.0	6.383968411430066e-05
PHF21B	22	0	0	0	1	1.0	4.029641885929549e-05
PHF6	X	0	1	0	0	1.0756124665944221e-06	5.025314667947873e-06
PHIP	6	0	1	0	2	1.9897794794247282e-05	2.647706207822193e-13
PHLDB2	3	0	1	0	0	1.128868535688891e-05	7.931934493536863e-05
PHPT1	9	0	1	0	1	1.2408612350919576e-06	8.359452486753746e-11
PHRF1	11	1	0	0	2	1.258456667279839e-05	4.558273286764872e-13
PHYHIP	8	0	0	0	1	1.0	2.7728004279555273e-05
PHYHIPL	10	0	0	0	1	1.0	2.362233254329946e-05
PI4KA	22	0	0	0	2	1.0	1.2232199594443264e-08
PI4KB	1	0	0	0	1	1.0	5.840881216962325e-05
PIAS1	15	0	0	0	1	1.0	3.9940818390448156e-05
PIAS3	1	0	0	0	1	1.0	4.25819161447114e-05
PIAS4	19	0	0	0	1	1.0	4.363635380142814e-05
PIDD	11	0	0	0	1	1.0	7.388270263211358e-05
PIEZO1	16	0	0	0	2	1.0	0.0
PIGM	1	0	0	0	1	1.0	3.2350248417714256e-05
PIGQ	16	0	0	0	1	1.0	4.900572821385877e-05
PIGS	17	0	0	0	1	1.0	4.249239505932538e-05
PIK3C2G	12	0	1	0	1	1.0334346662766438e-05	2.9524192767910175e-09
PIK3CD	1	0	0	0	2	1.0	4.018725524145661e-09
PIK3R2	19	0	0	0	1	1.0	5.040790321119108e-05
PIK3R5	17	0	0	0	1	1.0	4.195429852888519e-05
PITPNM2	12	0	0	0	1	1.0	0.00011278698069954265
PITX2	4	0	0	0	1	1.0	2.9981041449945974e-05
PIWIL1	12	1	0	0	0	9.467027557586153e-06	6.078633026022774e-05
PKD1	16	1	0	0	0	3.1923196353223874e-05	0.00036828604730722005
PKHD1	6	0	0	0	3	1.0	2.7384975293375347e-12
PKN2	1	0	0	0	1	1.0	5.950889519998709e-05
PKN3	9	0	0	0	1	1.0	7.45872432480261e-05
PKP2	12	0	0	0	1	1.0	6.547560466601845e-05
PLBD2	12	0	0	0	1	1.0	3.6215920280141254e-05
PLCB3	11	0	0	0	1	1.0	0.00010125318668547365
PLCD1	3	0	0	0	1	1.0	6.431384856528354e-05
PLCL1	2	0	0	0	1	1.0	6.354763115436418e-05
PLCXD1	X	0	0	0	1	1.0	7.625830365069597e-06
PLCZ1	12	1	0	0	0	5.805595427493565e-06	3.594725958958704e-05
PLD2	17	0	0	0	2	1.0	3.053610162081681e-09
PLD3	19	0	0	0	1	1.0	3.9864701330568534e-05
PLEC	8	0	0	0	1	1.0	0.00045930418325443306
PLEKHA3	2	0	0	0	1	1.0	1.8717469615319926e-05
PLEKHA5	12	0	0	0	1	1.0	7.222968211098093e-05
PLEKHB2	2	0	1	0	0	2.774499819782995e-06	1.8578588163304787e-05
PLEKHG2	19	0	0	0	1	1.0	9.947131820315031e-05
PLEKHM3	2	0	0	0	1	1.0	5.153430100789348e-05
PLEKHO2	15	0	0	0	1	1.0	3.3962824204788e-05
PLEKHS1	10	0	0	0	1	1.0	1.8720194718845713e-05
PLS1	3	0	0	0	1	1.0	3.680653562221539e-05
PLXDC2	10	0	1	0	0	5.6775260193437835e-06	3.3955031829247465e-05
PLXNA1	3	0	0	0	3	1.0	9.786433326325153e-13
PLXNA2	1	1	0	0	0	1.6763865061182896e-05	0.0001518457308232692
PLXNA3	X	0	0	0	1	1.0	3.8513627535079905e-05
PLXNB1	3	0	0	0	1	1.0	0.00016193879387963958
PLXNC1	12	1	0	0	1	1.3528713118007055e-05	5.329485501325406e-09
PLXND1	3	0	0	0	2	1.0	1.1450009784614176e-08
PMS2	7	0	0	0	1	1.0	5.945240241407618e-05
PNLIPRP2	10	1	0	0	0	2.9190952023903216e-06	2.6863489974788844e-05
PNPLA3	22	0	0	0	1	1.0	3.7867929923272936e-05
PODXL	7	0	0	0	1	1.0	3.641548753916731e-05
POGZ	1	1	1	0	1	9.055718739003902e-11	1.4695718829959623e-13
POLA2	11	0	0	0	1	1.0	4.0752809553940843e-05
POLE	12	0	1	0	2	2.207165219723346e-05	1.0564052482964967e-12
POLL	10	0	0	0	1	1.0	4.1487332016464605e-05
POLQ	3	0	1	1	0	2.339135610464382e-05	1.1643048251083355e-08
POLR2A	17	0	0	0	1	1.0	0.0001568719983365542
POLR2M	15	0	0	0	1	1.0	2.605292869245336e-05
POLR3A	10	0	0	0	1	1.0	9.610090958638904e-05
POLR3C	1	0	0	0	1	1.0	3.529860972080519e-05
POLRMT	19	0	0	0	1	1.0	0.00010527370807893371
POMP	13	0	0	0	1	1.0	8.080292386961902e-06
POU3F1	1	0	0	0	1	1.0	2.176163548478061e-05
POU3F3	2	0	0	0	1	1.0	2.9325237955153026e-05
PPAP2A	5	0	0	0	1	1.0	1.630034819019385e-05
PPARA	22	0	0	0	1	1.0	3.75531521416591e-05
PPFIA3	19	0	0	0	1	1.0	0.00010903732974550158
PPFIBP2	11	0	0	0	1	1.0	5.821033696144742e-05
PPIB	15	0	0	0	1	1.0	1.774102526265433e-05
PPIG	2	0	0	0	1	1.0	4.6581285343070034e-05
PPIL1	6	0	0	0	1	1.0	1.2755549300849854e-05
PPIL2	22	0	0	0	1	1.0	4.2467239667206496e-05
PPIP5K1	15	0	0	0	1	1.0	0.00010059765198158497
PPL	16	0	1	0	1	1.580343023304156e-05	1.0892255166332438e-08
PPP1CB	2	0	0	0	2	1.0	2.1987095342545175e-10
PPP1R12A	12	0	0	0	1	1.0	5.596305183525796e-05
PPP1R13B	14	0	0	0	1	1.0	8.514848515903642e-05
PPP1R3A	7	0	0	0	1	1.0	6.113675058219249e-05
PPP1R3C	10	0	0	0	1	1.0	2.11759338929782e-05
PPP1R7	2	0	0	0	1	1.0	2.8506113787994148e-05
PPP2R2C	4	0	0	0	1	1.0	3.888384488019299e-05
PPP4C	16	0	0	0	1	1.0	2.7788707008984776e-05
PPP6R1	19	0	0	0	1	1.0	6.372048733916314e-05
PPT1	1	0	0	0	1	1.0	2.1351400136871017e-05
PPWD1	5	0	0	0	1	1.0	4.44291179723311e-05
PQBP1	X	0	0	0	1	1.0	5.335681079609761e-06
